qid,question_text,target
d0803373b8a1c4bb263f,Can I transfer pmjjby policy from one bank a/c To. another bank and a/c?,0
0260b68ccbf3c140cbe8,What was the great insult for great persons?,0
11d88c313d9f0314a0a2,Why exactly does NAND flash storage need power retention?,0
25b1c00f921695f4fbfb,How do decrease high iron in blood?,0
ecb9510d23dac2b8a680,Does boredom make you feel tired as a psychopath?,0
f32f43aee00960eca095,Why are people so obsessed with India - China war? What is the reason for this war-mongering obsession among common people.,0
4b0286060f5efa884f65,What is stromal swelling pressure and how does it counter iop?,0
661e00efa54ca08c9c5c,Can I download my own app for giving it a boost or is it is illegal?,0
59f4288492ec7a12a878,Which school is best in Jamia Millia?,0
43945045e160017dc6a3,"How can animals communicate or learn their language if human need to learn language to communicate, we need someone to teach us language, so have you ever thought how animal learn their language?",0
98672e292fbd5a7dc226,"How can time be ""bent"" if time is just a man-made reference that indexes a system's change?",0
0cad96a125784d02db2f,Which are the best video & tutorial for learning AngularJS & Angular 2?,0
3fd67ed9b66be24c217d,"Is France really rude, racist, sad and not peaceful?",0
a107659587b2b386730b,"If my English friend is planning on spending her holiday in my country, what would she bring and what else would she planning to do?",0
cdcd5fae5e06b27eac74,"If you have dinner with your guy friend on Valentine's day, does that mean it was a date?",0
6d57f01a4783bf1cde48,What are some govt. Jobs for civil engineers?,0
31c31870aa512b75f48f,What is a cognate gene?,0
9cb97c9d51cc3d742732,Is it important to do graduate to go in a it-companies?,0
db32a073f00e0b521f09,What does it mean when your partner comes in the middle of your success everrytime by doing something (unintentionally) which hurts you ultimately making you mentally handicapped?,0
09311a3870841a1ce88e,What is the solution to the fact that I'm afraid of not existing and existing forever at the same time?,0
9b29f364dd977cded539,What is the derivative of [math] y= \ln (x+ \sqrt {x^2 +1} [/math] ?,0
8406563f83862f9f5a38,What is beat reporting?,0
a3e7332cf2165b06ec9e,What could be the best career options for a person who is socially responsible and share good communication and management skills?,0
c2d830123c31e3b0ca72,Why do native speakers of English decide ESL speakers don’t speak as well as they but don’t cite evidence?,0
6e7908561e29cd96e75c,What are the elements of a nuclear reactor?,0
a2f06517c2b5525ff3de,"A car having a 12v 65 ah battery, how can it throw 300amps to the starter motor?",0
22d9f0c76e870bb7786a,How can I become the actor of my life and be honest with myself?,0
d3afb4d0e8f578de0b0f,"If I can't mine IOTA, where does it come from?",0
c3993ccaa7d245e56683,Why are Russian drivers so bad at driving?,1
30b3c3ad9ec233afc34b,"If you wish for death often or think of it, does it make your body more likely to die?",0
b6777e528e29507e263d,What can the west learn from South Asian countries?,0
7f15556724500738a853,How does a postpartum massage help with hormone regulation?,0
100992d7a63ed9b5b710,"Who would win, King Vegeta vs Turles (FP)?",0
e1909eb77f6339954504,Are there Brazilian football authorities (like coaches and experts) who reckon Maradona to be better/greater footballer than Pele?,0
dcb4b41630ae82d6d6b4,How can I use my work lap top at home priately?,0
f30535c3b00df2a3c38a,Does Georgia hold a grudge on the Northern states for the burning of Atlanta?,0
70acababa137ba9d5aeb,What function do rami communicantes serve?,0
cdf6ca009324303b1731,Berkeley Freshman EECS 4.0 solving most interview questions but can't get offer?,0
b2c402cac701d59f2440,How do you start social media marketing for a company?,0
802576b888fbb552456a,Is it impossible to get a decent job without a graduate degree?,0
340b9ecba524856707fb,How are bulbs made?,0
2b76313c977343d64ce7,"In set theory, is there a collection of conglomerates of classes?",0
1bc1609392c44f712a03,What is the new pattern for the CBSE class 10 board exams in 2017-18?,0
04f58c0c64081eb51844,Is being the fun friend hard?,0
584c7e5a242f74732f9f,Why should I not abandon all responsibilities and travel the globe?,0
baeff44cd59f5d4c7cff,"What is ""defanging the snake"" in Escrima?",0
ec181d89492e5de9e117,What institute can I get after getting 150 in JEE Mains 2017?,0
e17907cda99fe2ed29cd,What was China's involvement in the Vietnam War?,0
005ecf7a99f01c3245b3,What car should I buy as I make about $650000 a year?,0
5fa5176e79be474330b7,Most young men are just looking to get laid and end up in relationships because they realize it's hard to get new girls or they can't do any better? Do you agree?,1
c1ecdac175c007c69430,In which solvent soluble nylon-12?,0
057fcdd400167c3a52d6,Which is the best place to get Honda City accessories in Noida?,0
05d1b2699cbc4eb2f1b0,"Who had the burden of proof in the Reno v. American Civil Liberties Union, 521 U.S. 844 case, and what was the outcome?",0
1c4d71d8b89b64ab8aef,What are some good ideas for side jobs?,0
52697a1fc9cae0241ca2,Is it possible to live in NYC as a student with $2000 a month?,0
bc8969e4a523e1c65de1,Do I have to like all of the pain inflicted on me if I'm a masochist?,0
6e2135ee7bc6f557cb4b,How can I make my extension-less file in my FTP served as text/plain through .htaccess?,0
b7f5bac529bd5220cc95,Why aircraft stablizer design to look opposite of wing?,0
e8dfd066d9bb8f592606,What are some good online resources for learning about rugby union?,0
1705ab7892b6fd9ad0e1,I want to determine if a longitude and latitude point is within one mile of a given longitude and latitude. Is there an R package that will tell me this?,0
38dd16f15ae557906c20,I've got Electronics in VESIT and EXTC in Thadomal. I would prefer to go for EXTC. Are there any branch transfers after 1 year in VESIT?,0
4cb6533a1b21ca2f3c94,Do different kinds of economics differ in their assumptions?,0
40b668cc4ecccef7566f,What is the 'perfect' strategy to score heavy in UPSC essay paper? Many score good in 1 attempt while not so good in other. Any inputs to score 140+ at will?,0
a7dffad352f4ddebf9f6,How many missions have we flown to the Sun?,0
ee786d0c1170812c903b,Do people make millions on LinkedIn?,0
a3eee9a245da6e7a0271,Who has land rights to the moon?,0
b13264860c0dc46f1657,What are quantitative pronouns used for?,0
9d0c188b2dd55ebcb565,Why are women misleading?,1
958c1541437bd3f5a57a,Why do cyclists hate triathletes?,0
60ed77ceabc128ddcf87,Can a super visa for a parent already in Canada be extended from Canada itself?,0
b2e0b73093db13b726c7,Why do Protestants often mix Catholics and Eastern Orthodox and say they are one yet get so offended if one per say mixes SDAs with JWs and say they are one entity?,1
abc06c36c84fa25cabb6,What are powers and responsibilities of R&AW chief in India?,0
619873cac686a4413b5c,Which pose while having sex is best for pregnancy to take place?,0
99558b6ee956ddf6c4ff,"As a second child after an intermediate miscarriage, I sometimes wonder: Is the intended intermediate child's soul mine, or what is my soul about? Do we all arrive as Tabula Rasa?",0
b5a70a56ed69df9ba42f,What are the symptoms of an infected keloid?,0
238cd3e3911dc7d5e2a9,What is the best college fight song?,0
aac1b0f167c641345c69,Who was the Ashoka's wife?,0
439a32ff47f79b1c8115,What's your controversial opinion about Tolkien's universe?,0
211361758325d70c2154,"What is the difference between embedded systems, digital design and analog design?",0
804695334ccc9d6d40bc,"How do you defeat an army that is roughly around 1,300 lizardmen and women in a work of fantasy or medieval fiction?",0
18e18ff499401285eae7,Why are some Muslims from India travelling to Syria to join ISIS and become terrorists?,1
6661b8cc5c51aedb0a55,"What is the relationship between psychology and other social science with sociology, anthropology, political science, economic and mass communication?",0
7e9b90bc86658a945bfe,What explains Yahoo Finance's longstanding appeal in the finance community?,0
f1f66aed9237e75d97c2,Why are smartphone 3D games of low graphics?,0
6b140b004e792972ecd2,What is the breed of my 3 months old pup?,0
0217c1d4ceee1919db0c,What do you think about people in 2018?,0
8b7606aa63b1a4d555d5,What was your biggest wake up call while transitioning into adulthood?,0
476aa3211c6d2f6530e0,Howdo I become famous on musicly?,0
39af8684c98d55053578,Has anyone smoked California poppy and what is the best form to buy it in?,0
5393bbe414afe382a130,How will the content in AP Chemistry benefit my career?,0
d55cd379c65e5e0a7b38,How do you tear down a Compaq Presario SR5000 desktop computer?,0
683b6ccf10d068321181,Why are arrowheads important in hunting?,0
a9f15e3b86988830fed1,Which company is the best platform to enter anchoring industry?,0
b322b826adb7e9a7a1a9,Why there is a thick Milky infection on the surface of the cultured media?,0
57cfbac6700613278bb6,Is smoking about 1 pack a year materially bad for you?,0
433dd43ecd6c82bb1830,What are some questions to ask about espionage?,0
5fe73750530ce2a3c321,Can crpf officers live with their family?,0
27466782cfaf3fd4c1e4,Does someone with Asperger's feel uncomfortable being smiled at and greeted?,0
ea8a3ce133c07dba7b11,Which book Nessesery for exam for class9?,0
9f936a3ef95fd3ec0518,Would street signs make horrible sword blades?,0
1cf6f6eaba563142b062,How do you inform your child of sexual harassment or rape?,0
f748f7ccf0408e018b49,Why are the streets in American cities more properly aligned and neatly designed than the streets in European cities?,0
8ca291ecd30657d37497,Why do Jews score below average when it comes to spatial intelligence? What's the obvious reason?,1
36173adca776df8f60d7,"Why do so many Turks actually believe the Armenian genocide didn't happen, even after overwhelming evidence?",1
71c188f633f824b5049a,What's your current passion in your life?,0
7225f041f78297e16275,Why is there a fly on my computer screen?,0
dd504d53066ab07a0dcb,What is holding back China from becoming a world soccer powerhouse?,0
e70f3b04ca820644fbe8,"If you woke up the opposite gender, what would you do?",0
276df5dd87284be2ba43,Does SGS inform you when an external audit is scheduled?,0
a1e8d39d895eced75b0c,"Is it possible to drink too much peppermint tea, cause I just drank 3 cups and just researched and apparently you can die from drinking too much?",0
aae4b757599c51952b0b,How do Sinclair jeans fit?,0
4872f36a585fc44af2c9,Which are the best books for the preparation of masters in archeology entrance exams?,0
b1ddc3db72647f77f20b,Can we move in Indore city while in IIM Indore doing my PGP?,0
8b784671187ff538c2bd,How do I control crying?,0
d70d5ccaeb0c2cc48277,How can one be as smart as Noam Chomsky?,0
3840287d198fc83b1c21,How long will a woman take to get pregnant after leaving birth control pills?,0
afa4b0bd8f6d17cfd011,"What is the family that lassa virus, Ebola virus, HIV and all other of the viruses belong to?",0
27c8b643a9890a56c2fd,What is the best way to transition from a dictatorship to a true democracy?,0
7b4f545190ccf9eb1485,Do contemporary Jews admit that their ancestors disobeyed the prophets of God?,1
2d6d0fc89cd48eb28b05,"In a book I just bought, I feel tiny particles or granules of some sort on the pages (barely visible). What is that?",0
2038504f9399deab4f0c,What is John Sebastian Helmcken known for?,0
4abfd07fc820b91ca6fe,What are the pros and cons of pneumatic muscles in comparison to pneumatic cylinders?,0
876227dec2d5ded6f9e6,What is nationalism and socialism?,0
4719a8e611047816a298,What is the best way for carpet and home cleaning?,0
9ce0c509072ced25419c,"Just because Nepalese stupidly buy 100% of its oil from India and Nepal suffers $5 billion in trade loss with India every year, why did Nepalese assume that Indians will become friends and buy electricity from Nepal?",1
a2bdb4f77b8aab6e1934,Would a female teen in 1958 wander around in a military jacket?,0
18035f4539e7305762ba,Why don’t other races get called on for appropriating white culture?,0
85dd4948ffc97782a30d,"Among American novelists of the first half of the 20th century, where would you rank Sinclair Lewis?",0
3bd8e20cbc339234efdb,Does the definition of 3PL encompass last mile delivery?,0
0ab61b1fab8b04846763,How would you react if someone waved you down for help on the side of a highway and it was just because their radio didn't work?,0
